,datetime,Tweet id,Username,Text
248,2022-06-23 00:43:51+00:00,1539771178755264514,an2361476,"#FanFeatureFriday
#Manchester United https://t.co/pAVWWWxENj"
249,2022-06-23 00:43:16+00:00,1539771032881487874,an2361476,"#FanFeatureFriday
#Manchester United https://t.co/XBIZWWbDY6"
250,2022-06-23 00:43:11+00:00,1539771011222196224,an2361476,"#FanFeatureFriday
#Manchester United https://t.co/JML6QkxGH9"
251,2022-06-23 00:37:46+00:00,1539769650695016448,Jegassl,Former #Manchester #United and #France star Patrice  says he wants to use his platform to tackle violence against #children after detailing the #sexual abuse he says he received as a #teenager.
252,2022-06-22 23:27:53+00:00,1539752061797076995,an2361476,"#FanFeatureFriday
#Manchester United https://t.co/k7VSCyOZsR"
253,2022-06-22 23:15:06+00:00,1539748847013994497,an2361476,"#fanfeaturefirday
#Manchester United"
254,2022-06-22 23:10:18+00:00,1539747637913608192,an2361476,"#FanFeatureFriday
#Manchester United https://t.co/XkWUj2OxaL"
255,2022-06-22 22:44:20+00:00,1539741101279567876,an2361476,"@play_eFootball @AnthoPag @Arsenal #FanFeatureFirday
#Manchester United https://t.co/shw9IDr5Jj"
256,2022-06-22 21:49:40+00:00,1539727344952258560,mundo_linea,"El gesto de Cristiano Ronaldo tras el incidente con su Bugatti: pagará los daños causados por su empleado
#cristianoronaldo #cr7 #manchesterunited #manchester #united #futbol #bugatti #BugattiVeyron 
https://t.co/nzGpPhv96q https://t.co/RWFMx2EC4L"
257,2022-06-22 20:57:06+00:00,1539714116830593025,Jayronic_,"Orange was never the new black 🖤 
——————————————————-
.
.
Supporting &gt;&gt; @a1agencypr 
.
.
#explore #explorepage #manchester #uk #tattoo #2peiceset #jayronic @ Manchester, United Kingdom https://t.co/BoSarYJJFb"
258,2022-06-22 20:35:39+00:00,1539708719386267651,newsoneplace,"(Caught Offside):#Manchester #United winger set to find out if his bail has been extended : Manchester United winger Mason Greenwood is set to find out if his bail has been extended. That’s according to The Sun, who claim .. https://t.co/yH9Ui013zR"
259,2022-06-22 20:19:35+00:00,1539704676593111042,newsoneplace,(Liverpool Echo):#Manchester #United 'interested' in hiring Michael Edwards after Liverpool exit : Liverpool transfer mastermind Michael Edwards will leave the club this summer and he is now said to be wanted by both Manchester .. https://t.co/Xpc8N9kb10
260,2022-06-22 19:38:06+00:00,1539694234504159232,frurtfroyo,"What a beautiful city Frurt was founded in 💚

#manchester #frurt #froyo #frozenyog #mcr #yog #dessert #dessertsofinstagram #evening #vegan #dogfriendly @ Manchester, United Kingdom https://t.co/vF871b4KF6"
261,2022-06-22 19:33:19+00:00,1539693030956990464,Robinsonsbakery,"Did everyone enjoy the Summer Solstice yesterday? 

#manchester @ Manchester, United Kingdom https://t.co/eXG29z7OCa"
262,2022-06-22 19:27:51+00:00,1539691657192521728,GoVirtualUK,"Happy Wednesday everyone!
How great is this Summer heat?! 😎
More of this over the coming months please 😁

P.S. @ManUtd please let me add your stadium to Street View 🙏

#heatwave #manchesterunited #manchester https://t.co/BDZ7PCFKd7"
263,2022-06-22 18:57:57+00:00,1539684129192779777,TheAFLeague,Shout out to two of our fave teams: Newground United and Peak FC. Both sets of players truly epitomise what this league is all about #epic #sunshine #inclusivefootballforall #manchester https://t.co/hh11a8V2AH
264,2022-06-22 18:41:45+00:00,1539680055391133702,transfer_review,"#ManchesterUnited and #Chelsea BOTH want ex-#Liverpool transfer guru Michael Edwards – who brought Van Dijk, Salah and Mane to #Anfield (@SamiMokbel81_DM @AdrianJKajumba)
#Manchester #United #ManUtd #ManUnited #MUFC #mulive #ChelseaFC #Blues #PL #Transfers
https://t.co/Bn96V2snDQ"
265,2022-06-22 16:32:00+00:00,1539647402579206144,zazoomblog,Il Manchester United aprirà i colloqui con il Watford su Daniel Bachmann -  #Manchester #United #aprirà #colloqui  https://t.co/mOqKw5C1mE
266,2022-06-22 15:30:02+00:00,1539631805778862082,GirlsinPolitics,Register for Virtual Camp United Nations for Girls #UnitedKingdom on 25 July. Delegates learn about int'l politics &amp; the work of the UN then convene a General Assembly to pass a #UN resolution Tickets ➡️ https://t.co/PiSCyj3DbC #London #Manchester
267,2022-06-22 15:23:12+00:00,1539630089566097413,SoccerScoreline,"#Manchester united have resume talks with watford for Daniel batchamann.

#United eyes Bachmann as a replacement for Dean henderson, As report reveals the Red devil's Second keeper is a step away from joining Nottingham forest...

Source: Fabrizio Romano https://t.co/yiStRXz1dz"
268,2022-06-22 15:08:17+00:00,1539626334682550272,KingslandDrinks,"Manufacturing Technician L1 - Nights, #Manchester, Greater Manchester, United Kingdom, £12.40 to £12.40 p/h Interested? #job https://t.co/tcTA4ooseR"
269,2022-06-22 14:53:22+00:00,1539622581275426817,KingslandDrinks,"Manufacturing Technician L1 - Days, #Manchester, Greater Manchester, United Kingdom, £11.10 to £11.10 p/h Interested? #job https://t.co/5taTWNb33X"
270,2022-06-22 14:30:18+00:00,1539616774404149248,UnitedAddictEs,El Manchester United rebaja el precio de Martial #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/wG3fkAQvrV
271,2022-06-22 14:10:36+00:00,1539611818947231746,transfer_review,"#ManchesterUnited are in talks with #WatfordFC to sign Daniel Bachmann. (@FabrizioRomano)

#Manchester #United #ManUtd #ManUnited #MUFC #mulive #Watford #Hornets #PL #Transfers #Football https://t.co/NVmrlGGG8S"
272,2022-06-22 11:41:27+00:00,1539574283957112833,Os_Primetv,"Cristiano Ronaldo left rival 'feeling small' after Manchester United star snubbed shirt swap
https://t.co/liOBafCNOj #cristiano #ronaldo #manchester #united #snubbed #shirt #swap https://t.co/caM7Kju1Zu"
273,2022-06-22 10:05:40+00:00,1539550177991835651,transfer_review,"#ManchesterUnited are close to signing #Tottenham academy left-back Jayden Meghoma.
(@caughtoffside)

#Manchester #United #ManUtd #ManUnited #mulive #Spurs #THFC #COYS #PL #Transfers #Football"
274,2022-06-22 09:54:49+00:00,1539547449303392257,PitchFooty,"“I think the fans were bang out of order!” 👀

@jameshelder_, @_lknighty and @curtiswoodhous8 give their thoughts on Manchester United’s current situation. 💥

Watch the full episode now on the #pitchfooty App 📲

#mufc #manchesterunited #manunited #manchester #football https://t.co/XyJ2futSOH"
275,2022-06-22 09:30:19+00:00,1539541282963525632,UnitedAddictEs,"Evanilson, el '9' de 80 millones por el que suspira el Manchester United #MUFC #Manchester #CR7 | Marca https://t.co/eKbJZ889Ez"
276,2022-06-22 07:45:02+00:00,1539514784734924800,TheMancClock,"Weather for Manchester, Greater Manchester, United Kingdom today is Mostly cloudy reaching a high of 23° and a low of 10°. There is a 8% chance of rain. #Manchester #Weather https://t.co/9viu7rF7Er"
277,2022-06-22 07:15:10+00:00,1539507268462333952,7mIndonesia,"Toni Kroos Mau Tinggalkan Real Madrid, Manchester United Lancarkan Bujuk Rayu

#Real Madrid  #Manchester United
https://t.co/7kHZhOJOuz https://t.co/AEzstvcmhl"
278,2022-06-22 04:58:42+00:00,1539472925069570048,PhilipM94034854,"Something is going on regarding Frenkie de Jong. For the past month, sustained speculation has linked the Dutch midfielder with a departure from Barcelona, destination Manchester United.

#football #barcelona #manchester #manchestercity https://t.co/lvTgKw7ewz"
279,2022-06-22 01:45:06+00:00,1539424205162237958,NixonBonnie83,"Ajax issue warning to Manchester United over Antony and Lisandro Martinez deals

#Warning | #Manchester | #United | #Antony

Breaking News 
👉 https://t.co/6eRS1ajdTX https://t.co/y23Ggc4ZJe"
280,2022-06-21 22:40:01+00:00,1539377626577502209,newsoneplace,(Manchester Evening News):#Manchester #United boss Erik ten Hag sent Fred message ahead of next season : Fred was one of Man United's better players during their disappointing spell under former interim manager Ralf Rangnick. .. https://t.co/mRrnDf8C3r
281,2022-06-21 21:27:01+00:00,1539359257065316352,zazoomblog,Manchester United Neville contro i proprietari del club: “I Glazer pensino alla squadra e non ad arricchirsi” -  #Manchester #United #Neville #contro  https://t.co/mLv1CpHsaL
282,2022-06-21 20:47:43+00:00,1539349367701790725,newsoneplace,(Manchester Evening News):#Manchester #United given four reasons why Frenkie de Jong would be perfect for them : Manchester United want Frenkie de Jong and the Dutchman could be sold this summer to ease the Blaugrana's financial .. https://t.co/lqfxw3g974
283,2022-06-21 20:40:06+00:00,1539347450091036673,zazoomblog,Manchester United: un brasiliano per l'attacco - #Manchester #United: #brasiliano https://t.co/VbXHJ8iY3N https://t.co/cQtm1v4qUs
284,2022-06-21 19:13:11+00:00,1539325576795799552,an2361476,"#FanFeatureFirday
#Manchester United https://t.co/ABFrMnPxRF"
285,2022-06-21 18:52:43+00:00,1539320425519497216,an2361476,"#FanFeatureFirday
#Manchester United https://t.co/0n3aRJmNSv"
286,2022-06-21 17:54:25+00:00,1539305755576356864,FCUnitedAcademy,"📆 FC United Academy are looking for pre-season friendlies for August 

⚽️ Under 17s / Under 18s 

📧 Please send an email if interested: Tom.conroy@fc-utd.net

#FCUM🔴⚪️⚫️ 
#Manchester #Academy #PreSeason https://t.co/3uRjXER6py"
287,2022-06-21 16:26:55+00:00,1539283734083649539,fred_the_best01,I thought I was the only one noticing this 🥲😂😂#manchester united https://t.co/Xcg8mJ2y7y
288,2022-06-21 15:55:04+00:00,1539275720022708234,businessmondays,United Utilities launches first brand TV ad  #Communication #Liverpool #London #Manchester #Marketing https://t.co/6VS6AdP33C https://t.co/Uz9QnE9Vjq
289,2022-06-21 15:00:25+00:00,1539261964345548805,UnitedAddictEs,El United prepara 190 millones para tres fichajes #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/zVuw07TkAy
290,2022-06-21 14:59:23+00:00,1539261704806203393,AbuDhabiDaz,"Today and yesterday. #manchester #nyc the two best places on the planet 👊🏻🍻capitals of the world @ Manchester, United Kingdom https://t.co/F6fPYrapX2"
291,2022-06-21 14:46:58+00:00,1539258582356709379,Loco_ST_,"🚨🚨 Anthony est sur les tablettes de #Manchester United et du #PSG. 🇫🇷🏴󠁧󠁢󠁥󠁮󠁧󠁿 

Le joueur souhaite partir de l’Ajax cet été.

Il a déjà eu des contacts avec les 2 clubs et Erik Ten Hag adorerait le retrouver. https://t.co/DCw4EJomQ8"
292,2022-06-21 13:54:17+00:00,1539245323633188866,KingslandDrinks,"Business Account Exec - Aldi and Lidl, #Manchester, Greater Manchester, United Kingdom, Unspecified Interested? #job https://t.co/qcSRV8r7cR"
293,2022-06-21 13:00:26+00:00,1539231772147339266,UnitedAddictEs,Manchester United | Ten Hag quiere un segundo fichaje desde el Ajax #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/IKiSIKv0CJ
294,2022-06-21 12:00:31+00:00,1539216691993153536,WorldJerseyNo1,"22-23 Portugal Home Away Jersey Cheer for the world cup 
🔥
⚽️
🏆
#LFC #Portugal #WorldCup2022 #WorldCupJersey #WorldCupShirt #UND #YNWA #Champions #CR7𓃵 #CR7 #Ronaldo #ManchesterUnited #Manchester #United https://t.co/IFcYaRwmY9"
295,2022-06-21 11:28:15+00:00,1539208572327931904,thetransferseek,D’après les informations de @SkySportsPL 🇧🇷Antony se dirigerait vers @ManUtd et rejoindrait 🇳🇱Erik Ten Hag son ancien entraîneur. #transfer #transfert #transfers #mercato #antony #ManchesterUnited #manchester #PremierLeague #ajax #eredivisie #Amsterdam https://t.co/v8DKabVcXa
296,2022-06-21 11:10:03+00:00,1539203991044767745,newsoneplace,(Manchester Evening News):#Antony is one of three forwards #Manchester United want to ease burden on Cristiano Ronaldo : The Man United attack is bound to be dependent on Cristiano Ronaldo again next season but the club hopes .. https://t.co/DG8BO0WJMm
297,2022-06-21 09:30:19+00:00,1539178892120018945,UnitedAddictEs,"Antonio Rüdiger quiere seguir los pasos de Pepe, frenan el desembarco de Paulo Dybala en el Inter, el Manchester United ultima un fichaje de 46 M€ #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/KtIE2D2Yix"
298,2022-06-21 09:26:09+00:00,1539177846131855360,FootballKitFan1,"FC United of Manchester. Nothing fancy, just a simple, not over the top, clean and classic design. I really wish Admiral would supply more teams, quality! #Manchester #football #footballshirt @admiral1914 @FCUnitedMcr https://t.co/dJmQbtYlvJ"
299,2022-06-21 08:30:16+00:00,1539163781556846593,UnitedAddictEs,El Manchester United lanza la ofensiva final por Antony #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/SYrnMDfnh7
300,2022-06-21 07:45:43+00:00,1539152570006093824,enganchesports,"🚨 #Newcastle United want to sign Eric #Bailly from #Manchester United.
🇨🇮 #NUFC ⚫️ 🔴 #ManUtd https://t.co/9fVrbzMfI5"
301,2022-06-21 07:45:03+00:00,1539152401411633153,TheMancClock,"Weather for Manchester, Greater Manchester, United Kingdom today is Mostly sunny reaching a high of 23° and a low of 10°. There is a 2% chance of rain. #Manchester #Weather https://t.co/GcBz6qj3Sb"
302,2022-06-21 07:09:13+00:00,1539143386023743489,newsoneplace,(Caught Offside):#Agent denies #Manchester United have bid for Porto star but confirms Premier League interest : The Agent of Porto star Evanilson has denied claims that Manchester United have submitted an offer for the .. https://t.co/bcBRRwC38j
303,2022-06-21 07:00:23+00:00,1539141161738293249,UnitedAddictEs,El Manchester United se acerca a De Jong #MUFC #Manchester #CR7 | El Chiringuito https://t.co/dEmFBcSLXr
304,2022-06-21 06:35:44+00:00,1539134958199005185,ge_ife,"@instablog9ja One thing I learnt from the street of Birds
Dislike or Tweet against good things u will get. likes,retweets, and comments e.g #BurnaBoy, #Manchester united, ,#Obidients"
305,2022-06-21 06:30:15+00:00,1539133578554093568,UnitedAddictEs,Una nueva alternativa para la medular del Manchester United #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/0UtYiUuxH0
306,2022-06-21 04:44:51+00:00,1539107053922357249,newsoneplace,"(Manchester Evening News):#Manchester #United fans spot Mike Phelan hint after Marcus Rashford message : These are your Man United morning headlines for Tuesday, June 21 .. https://t.co/rNnGtYTius"
307,2022-06-21 04:03:33+00:00,1539096659363340288,zazoomblog,Il Manchester United fa colpo come ha rivelato la rosa dei due club di Christian Eriksen - #Manchester #United #colpo #rivelato https://t.co/YToVRn3IqQ https://t.co/ZpbraFEuMz
308,2022-06-21 02:52:31+00:00,1539078783713566721,newsoneplace,(Manchester Evening News):#Manchester #United 'plotting' deal for Tammy Abraham and other transfer rumours : The Englishman was in scintillating form for Jose Mourinho's AS Roma last season and is linked with Man Utd. .. https://t.co/ueMwijOUqJ
309,2022-06-21 02:30:06+00:00,1539073143607676929,NixonBonnie83,"Manchester United submit offer for Christian Eriksen

#Manchester | #United | #Submit | #Christian

Breaking News 
👉 https://t.co/6eRS1ajdTX https://t.co/u7DcXHlIZQ"
310,2022-06-21 01:42:01+00:00,1539061040633233409,zazoomblog,Il Manchester United fa colpo come ha rivelato la rosa dei due club di Christian Eriksen -  #Manchester #United #colpo #rivelato  https://t.co/YToVRn3IqQ
311,2022-06-20 23:12:00+00:00,1539023289145778176,zazoomblog,Dall’Inghilterra: il Manchester United avvia i contatti per Christian Eriksen -  #Dall’Inghilterra: #Manchester #United  https://t.co/rs8YzCfvWC
312,2022-06-20 21:54:13+00:00,1539003715465711618,TransferRoundu1,🚨Christian Eriksen has reportedly REJECTED a deal from Manchester United                          #manchester #mufc #brentford
313,2022-06-20 20:03:45+00:00,1538975914456924160,ge_ife,"One thing I learnt from the street of Birds
Dislike or Tweet against good things u will get. likes,retweets, and comments e.g #BurnaBoy, #Manchester united, ,#Obidients"
314,2022-06-20 19:40:34+00:00,1538970082013069312,123_INFO_SPORT,"#Manchester United : Ten Hag ne compte pas sur Martial
Source : MaxiFoot #Foot #Sport #123INFO
https://t.co/EZp1ZcDdbd"
315,2022-06-20 19:39:45+00:00,1538969874491375616,RedDevilsChile1,"#CarabaoCup: #Manchester #United ingresa a esta competencia en la 3ra ronda, la cual se jugará el 8/9 de noviembre.

#FaCup: Al igual que en la Carabao Cup, #ManchesterUnited también ingresa a esta competencia en la 3ra ronda, la cual se jugará el 7 de enero de 2023."
316,2022-06-20 19:34:53+00:00,1538968651390492673,an2361476,"#FanFeatureFirday
#Manchester United https://t.co/TEaYEmpm7f"
317,2022-06-20 19:31:32+00:00,1538967807727214592,an2361476,"#FanFeatureFirday
#Manchester United https://t.co/xlbVERRzIW"
318,2022-06-20 19:07:10+00:00,1538961677072449537,newsoneplace,(Manchester Evening News):#Manchester #United's 'strange' pursuit of Christian Eriksen transfer questioned by pundit : The midfield maestro is available on a free this summer and Man Utd are showing interest. .. https://t.co/Lcv65Rlmyo
319,2022-06-20 18:00:25+00:00,1538944876791963649,UnitedAddictEs,El Manchester United se acerca a De Jong #MUFC #Manchester #CR7 | El Chiringuito https://t.co/dEmFBcSLXr
320,2022-06-20 13:30:16+00:00,1538876891884576768,UnitedAddictEs,El Real Madrid acecha a un talento del Manchester United #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/fw26Rvdkd6
321,2022-06-20 12:59:15+00:00,1538869085076967432,merki101,"@ManUtd @Cristiano Don't let his hard work go to waste and sign some players already please!!! You can't put nails in the wall without a hammer, ronaldo needs all the tools he can get in this team! #manutd #cr7 #manchester"
322,2022-06-20 12:18:13+00:00,1538858757572153349,TransferRoundu1,Liverpool have NO plans to sell Oxlade-Chamberlain this summer despite shock interest from rivals Manchester United #liverpool #manchester #mufc https://t.co/0zdJRe1ucZ
323,2022-06-20 10:30:18+00:00,1538831601034993666,UnitedAddictEs,El Manchester United se plantea un fichaje de 70 M€ #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/d4AV5SkWve
324,2022-06-20 08:25:06+00:00,1538800095298310144,newsoneplace,(Caught Offside):#Tottenham could be about to beat #Manchester United to Ajax transfer : Tottenham could be about to beat Manchester United to the signing of a current Ajax star. Spurs are looking to strengthen this summer ahead .. https://t.co/Zt3GiyKINB
325,2022-06-20 07:45:02+00:00,1538790009154809856,TheMancClock,"Weather for Manchester, Greater Manchester, United Kingdom today is Mostly sunny reaching a high of 21° and a low of 8°. There is a 1% chance of rain. #Manchester #Weather https://t.co/JfNTzdKEdj"
326,2022-06-20 06:34:24+00:00,1538772236202565632,FionaPhileas,"Good morning from the walk to the office past the skatepark.

#EarlyMorning #MorningWalk #StreetArt #StreetScene #Graffiti #SprayCanArt #Manchester @ Manchester, United Kingdom https://t.co/zSPdI5J8KR"
327,2022-06-20 02:32:07+00:00,1538711260660916226,newsoneplace,(Manchester Evening News):#Manchester #United 'attempt' Rangers goalkeeper signing and more transfer rumours : The Rangers goalkeeper is reported to be a player of interest for Man Utd and Erik ten Hag. .. https://t.co/vvnDWMTO3z
328,2022-06-20 01:30:02+00:00,1538695637583155203,GirlsinPolitics,Register for Virtual Camp United Nations for Girls #UnitedKingdom on 25 July. Delegates learn about int'l politics &amp; the work of the UN then convene a General Assembly to pass a #UN resolution Tickets ➡️ https://t.co/PiSCyj3DbC #London #Manchester
329,2022-06-19 23:42:01+00:00,1538668453317451776,zazoomblog,De Jong Manchester United arrivano conferme: assalto Red Devils -  #Manchester #United #arrivano  https://t.co/c3lB7qcu7C
330,2022-06-19 23:06:59+00:00,1538659638463406080,Bingalo2,#Cristiano #Ronaldo shows ripped physique as he prepares for new season at #Manchester United under Erik ten Hag https://t.co/YBR2SVWM5K
331,2022-06-19 22:55:59+00:00,1538656872202395648,BABYSTYLEsty,Legend 🏆 # apple #photoshoot #photographer #photoofday #post #fan #manchester #manchesterunited @ Manchester United Fan https://t.co/c8JjWWLYhO
332,2022-06-19 20:45:02+00:00,1538623916238704640,zazoomblog,De Jong Manchester United i Red Devils pensano alla nuova offerta - #Manchester #United #Devils #pensano https://t.co/Nn8yctvBGJ
333,2022-06-19 20:42:00+00:00,1538623153718575104,zazoomblog,De Jong Manchester United i Red Devils pensano alla nuova offerta -  #Manchester #United #Devils #pensano  https://t.co/Nn8yctNd5j
334,2022-06-19 20:00:26+00:00,1538612691023044609,UnitedAddictEs,El Manchester United puede encontrar acomodo para Eric Bailly #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/7m1hmZtl6t
335,2022-06-19 18:11:11+00:00,1538585197909786624,StretfordEndRus,"Готовимся! Скоро новый аналитический выпуск про Френки и конечно во вторник выйду в эфир обсудить последние новости(привет Арнольд!) 🗞

#mufc #stretfordendrussia #football #manchester #united https://t.co/yVrR5bjvSH"
336,2022-06-19 17:30:18+00:00,1538574908640600064,UnitedAddictEs,Bayern Múnich y Manchester United se disputan un objetivo de 25 M€ #MUFC #Manchester #CR7 | https://t.co/P0DUS2uuyk https://t.co/sAxslPac39
337,2022-06-19 17:04:38+00:00,1538568451677200386,festus64,"#Manchester United for life 

The only Chelsea fan I am following...

So to say :don't hate the player,hate the club!

Chelsea Mc olumo fans preparing an attack like: https://t.co/BN0m3F7p3J https://t.co/6y07wsrXJO"
338,2022-06-19 16:57:11+00:00,1538566576080928779,an2361476,"#fanfeaturefirday
#Manchester United https://t.co/koP6yIIgI9"
339,2022-06-19 16:53:08+00:00,1538565555300577282,an2361476,"#fanfeaturefirday
#Manchester United https://t.co/7DjYwUMsZ4"
340,2022-06-19 16:40:32+00:00,1538562386331742208,an2361476,"#fanfeaturefirday
#Manchester United https://t.co/zAZqx9E5Gh"
341,2022-06-19 16:38:07+00:00,1538561775729262595,newsoneplace,"(Manchester Evening News):#Manchester #United branded an 'Instagram team' after Paul Pogba contract comments : Outgoing Man United midfielder Paul Pogba has released a controversial documentary, in which he has fired several .. https://t.co/kF0mNOQnNu"
342,2022-06-19 16:33:41+00:00,1538560661826969600,an2361476,"#fanfeaturefirday
#Manchester United https://t.co/bXcA4fmsyL"
343,2022-06-19 16:33:05+00:00,1538560509871521795,an2361476,"#fanfeaturefirday
#Manchester United https://t.co/dek6bO1bnv"
344,2022-06-19 15:50:21+00:00,1538549758024830977,ians_india,#Manchester United chief executive officer #RichardArnold headed off a planned protest outside his Cheshire house by meeting some fans in the local pub. https://t.co/afORqgh556
345,2022-06-19 14:48:27+00:00,1538534180321116160,SJFootbaall,"¿Por qué @DeJongFrenkie21 no funciona? Respuesta 👇
https://t.co/LTRUFUwIHF

#Barcelona #FCBarcelona #frenkiedejong #dejong #Manchester #United https://t.co/t9ufGcxwb3"
346,2022-06-19 14:45:53+00:00,1538533534561755137,the_eplbase,Erik ten Hag sees ‘key role’ for Donny van de Beek at Man United #epl #LFC #CFC #ucl #Livestream https://t.co/YfIUr8cxrq #mufc #manchester #manutd #manutd
347,2022-06-19 14:43:56+00:00,1538533043886911488,FionaPhileas,"Cyberman on his day off.

#Manchester #ManchesterGigs @ Manchester, United Kingdom https://t.co/rX3lfdZdq2"
348,2022-06-19 14:13:44+00:00,1538525443036524545,newsoneplace,(Yorkshire Post):#Manchester #United chief surprises disgruntled fans in a pub : Manchester United chief executive Richard Arnold met disgruntled fans in a pub to address concerns about the future of the club. .. https://t.co/okqv9BVSi4
349,2022-06-19 13:57:49+00:00,1538521437375545345,TransferRoundu1,Manchester United are more than likely to carry on their pursuit for a central defender after Van Gaal ‘ruined’ chances of Timber deal #ManUnited #mufc #Manchester
350,2022-06-19 13:57:41+00:00,1538521403212943362,newsoneplace,"(Mail Online):'#Manchester #United and Arsenal are looking to bring Tammy Abraham back to the Premier League' : Manchester United and Arsenal have both shown interest in bringing Tammy Abraham back to the Premier League, though .. https://t.co/gGHEnYDcda"
351,2022-06-19 13:41:38+00:00,1538517363288682496,newsoneplace,(The Irish Times):#Manchester #United chief executive Richard Arnold meets with disgruntled fans at local pub : Fans reportedly told money was “not a consideration” in the club’s summer recruitment drive .. https://t.co/GvTEomjX1k
352,2022-06-19 13:00:26+00:00,1538506995828940800,UnitedAddictEs,El Manchester United tiene preparado el dinero para fichar a Frenkie De Jong #MUFC #Manchester #CR7 | Marca https://t.co/0p7zEODQCJ
353,2022-06-19 12:47:32+00:00,1538503750779752450,zazoomblog,Manchester United Varane: «Vogliamo riscattarci ci aspetta un nuovo inizio» - #Manchester #United #Varane: https://t.co/ZWoeAbLw1e
354,2022-06-19 12:25:08+00:00,1538498111416442883,footballutdtv,A very decent talent and one for the future @ManUtd @agarnacho7 @ArgentinaMFA @premierleague @ARGinUK #garnacho #ManUnited #Mufc #ManchesterUnited #PremierLeague #ChampionsLeague #football #Manchester #Argentina @TheMUAgenda https://t.co/pHuwQ55Onp
355,2022-06-19 12:12:01+00:00,1538494810700537858,zazoomblog,Manchester United Varane: «Vogliamo riscattarci ci aspetta un nuovo inizio» -  #Manchester #United #Varane:  https://t.co/ZWoeAc37pO
356,2022-06-19 11:33:12+00:00,1538485043219378176,newsoneplace,(Manchester Evening News):#Manchester #United issue response to viral footage of Richard Arnold meeting with fans : Man Utd chief executive Richard Arnold met with a group of supporters in his local pub after they planned a .. https://t.co/QKika3Z4La
357,2022-06-19 09:58:26+00:00,1538461195820220417,George_lubem,"Van Gaal is something else after he failed and destroyed Manchester united, he's now turn people away from the club, such a shame for that old man
#Timber #Manchester united"
358,2022-06-19 09:43:27+00:00,1538457424062992384,TheMancClock,Manchester United chief executive Richard Arnold heads off protest as he meets fans in pub. https://t.co/wiwWRqZLAi #Manchester #News
359,2022-06-19 09:35:32+00:00,1538455429306810368,news8_plus,"The team was unable to make great gains; Cristiano Ronaldo is reportedly preparing to leave Manchester United
 #Cristiano #Gains #Great #leave #manchester #preparing #reportedly #Ronaldo #team #unable #United
https://t.co/qgnaKYKLmr"
360,2022-06-19 07:45:01+00:00,1538427619720499201,TheMancClock,"Weather for Manchester, Greater Manchester, United Kingdom today is Mostly cloudy reaching a high of 20° and a low of 7°. There is a 30% chance of rain. #Manchester #Weather https://t.co/iYcfkEDE7C"
361,2022-06-19 03:47:55+00:00,1538367948775202816,newsoneplace,"(Manchester Evening News):#Manchester #United players gear up for pre-season as Frenkie de Jong pursuit could change reputation : Your Manchester United morning headlines for Sunday, June 19 as the club's players turn their .. https://t.co/YNVQmUWcil"
362,2022-06-19 02:20:14+00:00,1538345885376999424,7mIndonesia,"Ogah Jadi Pesakitan Lagi, Manchester United Bakal Persiapkan Diri di Pra Musim

#Manchester United  
https://t.co/JSscnfPq46 https://t.co/qO8ACLnyte"
363,2022-06-19 01:53:01+00:00,1538339033499115520,7mIndonesia,"Christian Eriksen Terima Tawaran Manchester United, Tapi Terhalang 'Orang Ketiga'

#Christian Eriksen  #Manchester United
https://t.co/tFUsY6WhFh https://t.co/Is1Z1Y6BJx"
364,2022-06-18 22:19:19+00:00,1538285257329463297,sport_nft_card,Newcastle United 1995 Retro Football Shirt Category: Men's Sportswear Newcastle United 1995 Retro Football Shirt Worn in the 1994-95 season with Kevin Keegan at... - https://t.co/lNSP4P3aNH #manchestercity #soccer #manchester #chelsea https://t.co/O1wYwPVuyA
365,2022-06-18 22:00:24+00:00,1538280493564809216,UnitedAddictEs,FC Barcelona | El Manchester United se queda a 21 M€ de Frenkie De Jong #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/W0kxbdBmwm
366,2022-06-18 21:30:16+00:00,1538272912964214785,UnitedAddictEs,La respuesta del Barça a la oferta por el Manchester United por Frenkie De Jong #MUFC #Manchester #CR7 | Orgulloso de ser culé https://t.co/Q4O7KPqQDw
367,2022-06-18 17:30:19+00:00,1538212525317230595,UnitedAddictEs,El Manchester United ya conoce el precio a pagar por Alex Oxlade-Chamberlain #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/OeboC5PD1i
368,2022-06-18 17:00:23+00:00,1538204994020814849,UnitedAddictEs,La motivación de Raphaël Varane en el Manchester United #MUFC #Manchester #CR7 | https://t.co/P0DUS2tWIM https://t.co/B8UrLKdynp
369,2022-06-18 15:29:03+00:00,1538182006357516295,btwfek7,"##FanFeatureFriday
#Manchester United https://t.co/zkdDtiF192"
